,Company,TypeName,Ram,OpSys,Weight,Price,TouchScreen,IPS,PPI,CPU_name,HDD,SSD,Gpu brand
1206,HP,Notebook,8,Windows,1.91,401.03855999999996,0,0,100.45466986113651,Intel Core i5,0,256,Intel
1207,Lenovo,Notebook,4,Windows,2.2,207.09936,0,0,100.45466986113651,AMD Processor,500,0,AMD
1208,Acer,Notebook,8,Windows,3.3,435.6705599999999,0,0,106.11306214269258,Intel Core i3,1000,0,Nvidia
1209,Asus,Gaming,16,Windows,2.2,1696.2753599999999,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia
1210,Apple,Ultrabook,8,Mac,0.92,885.8865599999999,0,1,226.41554716935852,Other Intel Processor,0,0,Intel
1211,Asus,Notebook,16,Windows,2.2,1211.42736,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia
1212,MSI,Gaming,16,Windows,2.43,1349.9484336,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia
1213,Dell,2 in 1 Convertible,8,Windows,2.191,691.94736,1,1,141.21199808219862,Intel Core i5,0,256,Intel
1214,Asus,Gaming,16,Windows,2.9,1349.95536,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia
1215,Acer,Netbook,2,Other,1.3,120.51935999999999,0,0,135.0942111925629,Other Intel Processor,0,32,Intel
1216,Acer,Notebook,4,Windows,3.3,414.19872,0,0,106.11306214269258,Intel Core i3,1000,0,Nvidia
1217,Lenovo,Notebook,8,Other,2.8,373.33295999999996,0,0,106.11306214269258,Intel Core i5,1000,0,Intel
1218,Lenovo,Gaming,8,Windows,2.6,881.03808,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia
1219,Acer,2 in 1 Convertible,8,Windows,1.2,795.84336,1,1,157.3505121487356,Intel Core i7,0,256,Intel
1220,Lenovo,Notebook,8,Windows,2.3,1059.04656,0,1,141.21199808219862,Intel Core i7,0,256,Intel
1221,MSI,Gaming,8,Windows,2.2,1022.4128303999998,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia
1222,HP,Notebook,6,Windows,2.1,366.40655999999996,0,0,141.21199808219862,AMD Processor,1000,0,AMD
1223,Dell,Ultrabook,8,Windows,1.26,1186.7485968,1,0,176.23257360658386,Intel Core i5,0,256,Intel
1224,Dell,2 in 1 Convertible,4,Windows,2.08,352.55376,1,0,146.86047800548656,Intel Core i3,500,0,Intel
1225,Asus,Notebook,4,Windows,2.65,214.02576,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel
1226,Dell,Ultrabook,8,Windows,1.29,1023.02928,1,0,276.053530085501,Intel Core i7,0,256,Intel
1227,Dell,Notebook,4,Other,2.18,361.46111039999994,0,0,100.45466986113651,Intel Core i5,1000,0,Intel
1228,Lenovo,Gaming,16,Windows,2.6,712.72656,1,1,141.21199808219862,Intel Core i7,1000,128,Nvidia
1229,MSI,Gaming,8,Windows,2.2,795.84336,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia
1230,Lenovo,Netbook,16,Windows,1.3,1142.856,1,1,176.23257360658386,Intel Core i7,0,512,Intel
1231,Razer,Gaming,16,Windows,1.95,2423.54736,0,0,157.3505121487356,Intel Core i7,0,1000,Nvidia
1232,Dell,Notebook,8,Windows,2.3,324.8550864,1,0,100.45466986113651,Intel Core i3,1000,0,Intel
1233,MSI,Gaming,16,Windows,2.7,1106.83872,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia
1234,Apple,Ultrabook,4,Mac,1.08,664.2417599999999,0,0,135.0942111925629,Intel Core i5,0,0,Intel
1235,HP,Notebook,4,Windows,2.1,331.08191999999997,0,0,141.21199808219862,Intel Core i3,1000,0,Intel
1236,HP,Ultrabook,8,Windows,1.54,1522.5543216,0,0,209.8006828649808,Intel Core i7,0,256,Intel
1237,Dell,Notebook,4,Windows,2.24,510.47568,0,0,100.45466986113651,Intel Core i5,500,0,Intel
1238,MSI,Gaming,8,Windows,2.3,809.69616,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia
1239,Lenovo,Notebook,16,Windows,1.4,1038.26736,0,1,165.6321180513006,Intel Core i7,0,512,Intel
1240,Lenovo,Notebook,6,Windows,2.2,413.90088480000003,0,0,141.21199808219862,AMD Processor,0,256,AMD
1241,Asus,Ultrabook,8,Windows,1.45,886.5791999999999,0,0,165.6321180513006,Intel Core i7,0,256,Intel
1242,Acer,Notebook,4,Other,2.4,250.59715199999997,0,0,100.45466986113651,Intel Core i3,500,0,Intel
1243,Dell,2 in 1 Convertible,16,Windows,2.77,1246.05936,1,0,127.33567457123111,Intel Core i7,0,512,Nvidia
1244,HP,Notebook,4,Windows,1.54,761.8970735999999,0,0,157.3505121487356,Intel Core i5,0,256,Intel
1245,Asus,Gaming,16,Windows,2.5,1108.224,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia
1246,Dell,Notebook,4,Windows,1.6,606.06,0,0,111.93520355955211,Intel Core i5,500,0,Intel
1247,Asus,Gaming,16,Windows,2.34,1610.388,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia
1248,Lenovo,Notebook,8,Other,2.3,396.88271999999995,0,1,141.21199808219862,Intel Core i5,0,256,Intel
1249,Dell,2 in 1 Convertible,8,Windows,1.24,1255.75632,1,0,276.053530085501,Intel Core i5,0,256,Intel
1250,Dell,Notebook,4,Other,2.2,224.41536,0,0,100.45466986113651,Other Intel Processor,500,0,Intel
1251,HP,Notebook,4,Windows,1.86,276.36336,0,0,100.45466986113651,AMD Processor,500,0,AMD
1252,Lenovo,Notebook,6,Windows,2.4,394.11215999999996,0,0,141.21199808219862,Intel Core i3,0,128,Nvidia
1253,Lenovo,Notebook,8,Windows,1.9,742.51008,0,1,157.3505121487356,Intel Core i5,0,256,Intel
1254,Dell,Notebook,4,Windows,2.2,307.5252336,0,0,100.45466986113651,Other Intel Processor,500,0,Intel
1255,Asus,Notebook,4,Windows,2.0,234.80495999999997,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel
1256,Asus,Gaming,16,Windows,4.0,1316.0159999999998,0,1,127.33567457123111,Intel Core i7,1000,128,Nvidia
1257,Dell,Notebook,4,Windows,2.29,339.3936,0,0,100.45466986113651,Intel Core i3,500,0,Intel
1258,Lenovo,Notebook,8,Windows,2.32,619.9128,0,0,141.21199808219862,Intel Core i7,0,0,AMD
1259,MSI,Gaming,8,Windows,2.4,851.25456,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia
1260,Lenovo,2 in 1 Convertible,4,Windows,1.8,576.9760464,1,0,157.3505121487356,Intel Core i5,0,128,Intel
1261,Asus,Ultrabook,8,Windows,1.2,504.93456000000003,0,1,165.6321180513006,Other Intel Processor,0,512,Intel
1262,Dell,Notebook,6,Windows,2.3,317.92176,0,0,100.45466986113651,Intel Core i3,1000,0,Intel
1263,Acer,Notebook,4,Other,2.4,200.17296,0,0,100.45466986113651,Other Intel Processor,500,0,Intel
1264,Dell,Notebook,2,Windows,2.2,262.51056,0,0,100.45466986113651,Other Intel Processor,500,0,Intel
1265,Lenovo,Notebook,8,Windows,2.6,622.68336,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia
1266,HP,Notebook,6,Windows,2.04,380.94507359999994,0,0,141.21199808219862,AMD Processor,0,0,AMD
1267,Dell,Notebook,8,Other,2.3,558.2609136,0,0,100.45466986113651,Intel Core i7,1000,0,AMD
1268,HP,Netbook,2,Windows,1.17,144.76176,0,0,135.0942111925629,Other Intel Processor,0,0,Intel
1269,Asus,Notebook,4,Windows,2.2,498.92244479999994,0,0,100.45466986113651,Intel Core i7,500,0,Nvidia
1270,Lenovo,2 in 1 Convertible,4,Windows,1.8,441.90432,1,1,157.3505121487356,Intel Core i7,0,128,Intel
1271,Lenovo,2 in 1 Convertible,16,Windows,1.3,1038.26736,1,1,276.053530085501,Intel Core i7,0,512,Intel
1272,Lenovo,Notebook,2,Windows,1.5,158.61456,0,0,111.93520355955211,Other Intel Processor,0,0,Intel
1273,HP,Notebook,6,Windows,2.19,529.17696,0,0,100.45466986113651,Intel Core i7,1000,0,AMD
1274,Asus,Notebook,4,Windows,2.2,255.58416,0,0,100.45466986113651,Other Intel Processor,500,0,Intel
1275,Asus,Ultrabook,8,Windows,1.2,504.93456000000003,0,1,165.6321180513006,Other Intel Processor,0,512,Intel
1276,Dell,Notebook,6,Windows,2.3,317.92176,0,0,100.45466986113651,Intel Core i3,1000,0,Intel
1277,Acer,Notebook,4,Other,2.4,200.17296,0,0,100.45466986113651,Other Intel Processor,500,0,Intel
1278,Dell,Notebook,2,Windows,2.2,262.51056,0,0,100.45466986113651,Other Intel Processor,500,0,Intel
1279,Lenovo,Notebook,8,Windows,2.6,622.68336,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia
1280,HP,Notebook,6,Windows,2.04,380.94507359999994,0,0,141.21199808219862,AMD Processor,0,0,AMD
1281,Dell,Notebook,8,Other,2.3,558.2609136,0,0,100.45466986113651,Intel Core i7,1000,0,AMD
1282,HP,Netbook,2,Windows,1.17,144.76176,0,0,135.0942111925629,Other Intel Processor,0,0,Intel
1283,Asus,Notebook,4,Windows,2.2,498.92244479999994,0,0,100.45466986113651,Intel Core i7,500,0,Nvidia
1284,Lenovo,2 in 1 Convertible,4,Windows,1.8,441.90432,1,1,157.3505121487356,Intel Core i7,0,128,Intel
1285,Lenovo,2 in 1 Convertible,16,Windows,1.3,1038.26736,1,1,276.053530085501,Intel Core i7,0,512,Intel
1286,Lenovo,Notebook,2,Windows,1.5,158.61456,0,0,111.93520355955211,Other Intel Processor,0,0,Intel
1287,HP,Notebook,6,Windows,2.19,529.17696,0,0,100.45466986113651,Intel Core i7,1000,0,AMD
1288,Asus,Notebook,4,Windows,2.2,255.58416,0,0,100.45466986113651,Other Intel Processor,500,0,Intel
1289,Asus,Ultrabook,8,Windows,1.2,504.93456000000003,0,1,165.6321180513006,Other Intel Processor,0,512,Intel
1290,Dell,Notebook,6,Windows,2.3,317.92176,0,0,100.45466986113651,Intel Core i3,1000,0,Intel
1291,Acer,Notebook,4,Other,2.4,200.17296,0,0,100.45466986113651,Other Intel Processor,500,0,Intel
1292,Dell,Notebook,2,Windows,2.2,262.51056,0,0,100.45466986113651,Other Intel Processor,500,0,Intel
1293,Lenovo,Notebook,8,Windows,2.6,622.68336,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia
1294,HP,Notebook,6,Windows,2.04,380.94507359999994,0,0,141.21199808219862,AMD Processor,0,0,AMD
1295,Dell,Notebook,8,Other,2.3,558.2609136,0,0,100.45466986113651,Intel Core i7,1000,0,AMD
1296,HP,Netbook,2,Windows,1.17,144.76176,0,0,135.0942111925629,Other Intel Processor,0,0,Intel
1297,Asus,Notebook,4,Windows,2.2,498.92244479999994,0,0,100.45466986113651,Intel Core i7,500,0,Nvidia
1298,Lenovo,2 in 1 Convertible,4,Windows,1.8,441.90432,1,1,157.3505121487356,Intel Core i7,0,128,Intel
1299,Lenovo,2 in 1 Convertible,16,Windows,1.3,1038.26736,1,1,276.053530085501,Intel Core i7,0,512,Intel
1300,Lenovo,Notebook,2,Windows,1.5,158.61456,0,0,111.93520355955211,Other Intel Processor,0,0,Intel
1301,HP,Notebook,6,Windows,2.19,529.17696,0,0,100.45466986113651,Intel Core i7,1000,0,AMD
1302,Asus,Notebook,4,Windows,2.2,255.58416,0,0,100.45466986113651,Other Intel Processor,500,0,Intel
